Sibella,Tayib,3.85,98
Phylis,Genna,3.27,120
Vanessa,Cecile,5.68,18
Joceline,Keily,3.44,53
Maurene,Fillbert,4.84,132
Sue,Jarib,1.89,176
Emilia,Markman,1.65,111
Sarette,Grimbly,2.38,11
Nikki,Verger,3.84,31
Joleen,Posner,5.82,199
Eadie,O'Carroll,5.51,126
Maye,Merna,1.64,76
Sophia,Artie,3.5,13
Ericka,Chrystel,3.46,123
Leia,Hoenack,3.16,146
Lanae,Garbe,2.29,122
Esmeralda,Vary,5.28,35
Courtnay,Rolf,4.22,10
Flory,Tyson,1.1,55
Marti,Phaidra,5.9,70
Hyacinthe,Wallis,1.15,105
Lyssa,Reneta,4.22,27
Gloria,Wu,4.54,189
Yolane,Gert,2.03,153
Aaren,Maxi,1.7,98
Eadie,Terrence,5.37,13
Claresta,Levey,4.13,123
Janeczka,Lasley,1.24,75
Taffy,Thad,2.22,21
Merrie,Edison,4.48,91
Karena,Giff,5.19,74
Dulce,Trey,4.67,115
Selia,Charmine,3.42,16
Rubie,Smitt,4.54,17
Giustina,Mitzi,3.05,121
Kaia,Ade,4.81,194
Aili,Goddard,3.38,102
Tilly,Noman,5.3,66
Ayn,Faro,2.46,82
Sam,Verger,2.1,105
Meghann,Pauly,5.86,137
Lenna,Kat,4.76,123
Janey,Carvey,4.36,11
Randa,Ledah,3.39,37
Valera,Jarib,1.82,80
Carol-Jean,Stilwell,3.43,93
Ardys,Corilla,3.66,31
Frieda,Tremayne,4.67,175
Vonny,Gombach,1.87,196
Emilia,Bivins,3.72,67
Janeczka,Margret,1.59,19
Linzy,Juliet,1.47,6
Aubrie,Ricarda,1.64,74
Jackie,Salvidor,2.51,59
Beverley,Ries,4.3,61
Carree,Vilma,2,170
Larine,Bobbee,1.31,187
Katuscha,Anselmi,2.52,154
Brandise,Timon,4.93,200
Renie,Darian,5.1,101
Kellen,Tillford,5.1,188
Coral,Meter,1.4,98
Bobbi,Gaulin,5.56,82
Tobe,Ariella,5.7,107
Gusty,Middleton,6,143
Alleen,Stav,4.27,149
Henriette,Selway,1.41,102
Hayley,Alisia,4.91,143
Malina,Sekofski,5.09,1
Cissiee,Pettiford,5.33,15
Liana,Chick,4.93,115
Rosaline,Rodmann,3.87,196
Carilyn,Boycey,2.37,110
Alexine,Schenck,3.75,17
Nessie,Tyson,1.94,39
Elora,Shields,3.46,46
Madelle,Tacye,4.29,187
Fredericka,Jillane,4.74,82
Jsandye,Santoro,2.85,175
Joane,Pozzy,1.84,106
Kaja,Engdahl,3.22,4
Audrie,Merna,5.95,21
Dode,Aprile,1.27,16
Aimil,Birdella,2.45,83
Elora,Yuille,3.61,113
Dennie,Roumell,1.65,73
Allyce,Birdella,1.56,176
Sharlene,Guildroy,2.39,186
Kara-Lynn,Mintz,5.18,2
Chastity,Standing,2.63,174
Linet,Hermes,1.82,141
Betta,Emmy,2.54,173
Roberta,Kiyoshi,1.98,71
Harmonia,Nedrud,3.68,43
Kirbee,Engdahl,4.95,80
Roslyn,Johnsson,2.65,146
Nataline,Janith,1.71,155
Natka,Kauppi,4.38,63
Lisette,Annice,4.83,10
Cassondra,Ahab,1.4,127
Sissy,Codding,3.57,81
Antonietta,Brieta,1.88,81
Devina,Pettiford,2.52,190
Sam,Brittani,4.11,104
Riannon,Franza,2.76,95
Frances,Suanne,3.92,184
Rosabelle,Gavrila,1.76,162
Rosene,Goode,5.42,98
Zsa Zsa,Rustice,1.16,133
Kenna,Annabella,2.18,195
Sharlene,Johnsson,4.71,92
Karly,Granoff,1.52,140
Willetta,Malina,3.86,175
Karlee,Dowski,5.78,198
Sharlene,Suzetta,4.71,63
Romona,Longfellow,2.29,10
Corina,Arvo,1.55,175
Lauryn,Jerald,5.5,2
Joelly,Haymes,2,27
Jolyn,Soneson,3.88,103
Tabbatha,Agle,5.81,146
Odessa,Earlie,5.26,177
Helsa,Koziara,2.34,159
Livvyy,Socha,5.21,187
Agnese,Doig,4.5,86
Elise,Hoban,3.08,120
Clo,Lacombe,3.54,70
Barbi,McGrody,4.7,169
Camile,Telfer,2.82,157
Jerry,Elisha,4.23,84
Pierette,Tjon,2.33,43
Letizia,Albertine,5.69,28
Basia,Raama,1.31,114
Veda,Kevon,2.27,44
Luci,Shields,2.95,34
Fredericka,Earlie,1.54,20
Marcy,Hartnett,3.88,58
Cecile,Greenwald,5.69,107
Caryl,Klotz,4.23,76
Jaclyn,Millda,4.03,81
Celisse,Secrest,4.8,114
Angelique,Hewitt,3.68,33
Lucille,Zina,1.1,156
Robinia,Candy,4.41,100
Karly,Ailyn,5.49,52
Carlie,Greyson,4.3,70
Ofilia,Marijo,4.76,15
Zsa Zsa,Bouchard,5.24,132
Chrystel,Sabella,2.37,82
Phylis,Florina,1.64,97
Theodora,Sacken,5,191
June,Tufts,5.37,89
Gerrie,Buttaro,2.68,132
Tybie,Bandeen,5.53,25
Nikki,Franza,1.25,87
Carly,Vacuva,1.59,37
Karena,Mata,5.43,127
Anallese,Ellerey,4.98,67
Ursulina,Jena,4.6,181
Hermione,Desai,4.04,95
Annora,Delila,2.11,106
Dianemarie,Klotz,2.74,15
Maud,Wandie,2.5,88
Rosanne,Rocray,2.48,39
Gabi,Pauly,1.85,53
Micheline,Cavan,3.13,49
Anestassia,MacIntosh,2.23,112
Gusella,Krystle,5.97,113
Anthia,Morehouse,2.8,72
Demetris,Leary,5.67,188
Siana,Diogenes,4.71,132
Fanny,Oneida,5.83,137
Marnia,Baudin,5.38,57
Sheelagh,Fiester,1.37,5
Zondra,Chaing,1.31,21
Calla,Tybald,5.17,97
Glynnis,Tamsky,5.85,2
Karena,Gunn,5.07,112
Tierney,Tjon,3.87,168
Sabina,Lacombe,5.56,26
Yvonne,Keily,3.59,165
Maridel,Maiah,1.05,48
Etta,Lemuela,4.53,152
Hope,Shelba,2.11,199
Bertine,Germann,5.93,135
Justinn,Shirberg,3.22,54
Kate,Percy,5.65,17
Kimmy,Eldrid,2.85,135
Constance,Toor,1.74,71
Letizia,Magdalen,3.46,49
Grier,Hilbert,3.29,124
Carmela,Darrell,1.57,200
Veda,McNully,5.18,98
Helena,Hewitt,5.87,199
Rani,Prober,3.74,20
Sabina,Dulciana,1.52,47
Dale,McGrody,4.72,111
Taffy,Briney,2.55,68
Annecorinne,Ricarda,5.52,114
Shandie,Geffner,4.68,149
Adelle,Desai,4.96,139
Hermione,Heisel,1.26,107
Roxane,Even,5.22,105
Jacenta,Honoria,2.53,103
Jemie,Bergman,4.69,186
Hallie,Neva,5.36,28
Berta,Lareena,5.13,90
Karly,Marden,1.56,71
Barbi,Karna,1.82,67
Kimberley,Dunkin,5.36,62
Lynnea,Emerson,4.78,44
Carmela,Berriman,5.41,57
Adele,Cohdwell,3.85,89
Dennie,Brotherson,3.92,48
Rani,Fadiman,1.82,50
Gabi,Friede,1.57,30
Leeanne,Sherrie,3.61,170
Jerry,Annabella,3.23,129
Marcy,Allina,1.51,115
Mildrid,Gamaliel,3.95,1
Elie,Trinetta,3.6,96
Heddie,Torray,3.11,94
Ada,Goldina,5.14,7
Sabina,Giff,2.12,59
Christian,Ietta,1.17,116
Drucie,Destinee,5.53,89
Gianina,Glenden,3.21,20
Janey,Beebe,5.07,194
Celene,Bendick,4.6,71
Brietta,Garlinda,4.54,102
Lusa,Margret,3.2,162
Misha,Rocray,2.89,149
Molli,Kaete,5.24,92
Florie,Valoniah,3.69,7
Rhoda,Toni,3.76,19
Sibella,Korey,4.73,182
Devina,Ammann,1.38,44
Kellen,Aida,3.99,178
Camile,Westphal,3.67,9
Kirbee,Haymes,4.75,113
Catrina,Longfellow,5.3,109
Clarice,Hertzfeld,1.55,81
Cherrita,Shields,3.5,124
Diena,Thilda,5.25,119
Dawn,Milde,2.28,145
Wilma,Byrne,3.26,174
Jessamyn,Friede,4.94,188
Dale,Maryanne,3.95,119
Randa,Ranjiv,3.28,149
Bibby,Isidore,2.55,68
Gertrud,Grosz,4.92,96
Marcelline,Sikorski,2.75,51
Viviene,Grosz,1.83,174
Robinia,Ephrem,2.25,98
Katharina,Paine,5.07,28
Mireielle,Revkah,2.15,18
Annora,Quent,2.61,81
Ruthe,Jammal,4.19,103
Adele,O'Neill,1.34,9
Fayre,Shaddock,1.93,11
Marjie,Alwin,2.87,90
Alia,Eldrid,2.94,44
Alameda,LaRue,1.99,20
Dennie,Jerald,2.58,182
Modestia,Melleta,5.48,144
Rosaline,Dash,5.37,32
Elfreda,Voletta,1.08,24
Merry,Bettine,1.61,158
Valli,Henebry,5.65,103
Amii,Kunin,1.99,112
Lauryn,Iphlgenia,2.63,105
Minne,Agle,5.51,178
Jackie,Bronk,2.79,157
Imojean,Yate,5.61,14
Christian,Ingra,1.54,81
Grier,Eckblad,3.59,11
Sibella,Adore,1.45,90
Gloria,Leifeste,4.3,23
Gusty,Leary,4.36,45
Dede,Hewitt,2.11,170
Helsa,Zrike,5.66,9
Arabel,Mullane,3.92,183
Lusa,Bibi,2.87,192
Jessamyn,Braun,4.53,12
Chere,Ietta,4.79,48
Clo,Heidt,1.92,74
Dotty,Christine,2.3,129
Maurene,Anderea,2.66,19
Kirbee,Fillbert,1.45,174
Priscilla,Rebecka,1.24,194
Maye,Esmaria,1.9,196
Laure,Madox,5,142
Arabel,Hubert,2.75,174
Tierney,Wu,2.01,15
Gabi,Halla,3.95,104
Merle,Camden,3.43,56
Dulce,Alabaster,5.84,189
Frances,Reinke,4.2,162
Silvana,Tice,1.42,104
Tatiania,Ciapas,4.07,136
Natka,Reidar,5.2,137
Lory,Terrence,2.73,67
Celestyna,Estella,5.85,193
Merle,Bollay,4.34,159
Ekaterina,Pandolfi,5.03,37
Ida,Newell,3.2,144
Rosaline,Muriel,3.27,85
Trudie,Cullin,1.19,78
Marika,Hachmin,5.55,24
Georgina,Bach,5.87,176
Annora,Pip,5.75,165
Hallie,Hertzfeld,2.09,155
Ulrike,Heidt,3.53,40
Bettine,Whiffen,2.29,41
Robinia,Sibyls,3.36,164
Kathy,Suanne,4.78,172
Patricia,Loring,3.09,80
Iseabal,Fleeta,2.28,90
June,Arne,2.04,123
Jennica,McClimans,5.57,75
Raquela,Letsou,3.83,190
Briney,Swigart,2.96,168
Isa,Soneson,2.51,126
Philis,Toni,2.26,159
Averyl,Cassius,2.56,32
Tera,Schenck,1,135
Angela,Whittaker,1.73,66
Tera,Gavrila,3.74,42
Adore,Kylander,5.8,113
Cyb,Blake,5.39,92
Fredericka,Blisse,3.14,93
Maye,Serilda,3.33,155
Yvonne,Gunn,5.03,36
Elbertina,Faso,4.03,4
Livvyy,Wenda,3.33,25
Alyssa,Klemperer,1.71,126
Stephanie,Byrne,5.5,21
Jordan,Tayib,4.46,29
Diena,Saunderson,1.35,162
Mathilda,Gregrory,4.08,139
Antonietta,Agle,2.05,17
Amara,Truc,1.75,76
Selia,Wu,1.68,88
Stevana,Judye,5.74,182
Dode,Cutlerr,4.31,181
Vanessa,Phi,5.02,173
Maryellen,Annabella,2.26,8
Marinna,Wallis,1.99,44
Candi,Brunell,1.57,2
Hannis,Alabaster,5.4,10
Catharine,Poll,5.13,29
Carlie,Dash,2.99,189
Ariela,Jehu,4.73,128
Kial,Pozzy,5.72,122
Florie,Land,3.54,90
Frank,Laurianne,4.44,121
Myriam,Garek,4.91,187
Lizzie,Noelyn,3.61,163
Kittie,Damarra,5.49,86
Mary,Adlare,5.5,60
Noelle,Bobbee,5.07,27
Blondelle,Matthew,4.45,42
Hope,Mayeda,4.21,162
Drucie,Joli,1.62,15
Claudina,Roscoe,3.63,87
Kimberley,Tound,2.01,161
Alameda,Nerita,4.18,11
Alleen,Celestine,5.79,44
Meghann,Lewes,4.1,43
Ronna,Ledah,5.54,51
Konstance,Revkah,4.26,25
Paulita,Lorain,4.48,4
Stevana,Tiffa,1.34,196
Gerrie,Lilas,3.16,81
Tamqrah,Reidar,5.21,193
Lynea,Lunsford,3.18,68
Lucille,Lacombe,4.02,89
Bee,Fontana,3.64,51
Agathe,Parette,2.85,108
Lisette,Liebermann,2.3,30
Ursulina,Goerke,1.42,165
Nonnah,Oster,1.86,92
Renie,Hewitt,4.06,39
Elsie,Durware,3.93,134
Lucille,Frendel,5.91,64
Trudie,Angelis,5.29,108
Sandie,Estella,2.77,48
Chrystel,Ralfston,4.48,145
Doralynne,Karylin,1.18,130
Tina,Anderea,5,63
Audrie,Ferrell,2.8,171
Ofilia,Corilla,5.15,103
Carree,Amand,5.24,5
Ebonee,Fontana,3.39,114
Dale,Colbert,4.52,185
Chrystel,Dom,3.22,88
Ivett,Joli,1.74,54
Brana,Raseda,4.82,195
Donnie,Bertold,1.82,87
Sean,Rodmann,3.37,129
Agathe,Killigrew,4.35,188
Ileana,Manolo,5.17,1
Chastity,Turne,1.98,62
Nollie,Hathaway,2.47,43
Joceline,Fitzsimmons,2.69,72
Nickie,Bach,1.91,141
Aurelie,Parsaye,2.84,200
Mildrid,Knowling,5.99,182
Suzette,Gaynor,4.27,64
Harrietta,Chesna,3.14,107
Flo,Ruvolo,2.49,107
Inga,Roarke,3.54,146
Camile,Casimir,3.66,33
Hayley,Khorma,4.8,149
Lanae,Erb,5.15,194
Lacie,Zrike,1.62,133
Lily,Faro,3.21,137
Phylis,Haymes,5.84,131
Mariann,Tjon,3.13,79
Kellen,Blisse,4.45,71
Livvyy,Izaak,4.45,31
Jerry,Cassius,2.13,128
Delilah,Delila,2.41,106
Adriana,Tarrant,2.01,73
Blinni,Voletta,1.13,146
Vivia,Isacco,1.24,49
Philis,Barney,2.25,138
Christy,Nore,4,60
Mildrid,Mallon,2.07,27
Ninnetta,Yam,2.21,151
Nikki,Brenn,1.31,149
Flory,Connelly,5.13,84
Marinna,Warthman,5.04,73
Rosanne,Meter,1.73,41
Chastity,Afton,2.57,89
Robbi,Gaal,2.17,179
Mahalia,Uund,1.78,101
Brandise,Linehan,1.4,193
Clementine,Maurine,5.02,161
Shauna,Faust,2.24,171
Allis,Michella,4.62,112
Claresta,Kussell,4.54,92
Tarra,Simmonds,4.52,172
Sheelagh,Munn,5.39,120
Lilith,Yuille,5.65,124
Phylis,Shama,3.08,24
Jobi,Burkle,5.11,123
Jeanna,Kalinda,1.33,149
Michaelina,Zuzana,3.41,92
Roslyn,Emmaline,2.88,168
Zondra,Vilma,2.11,127
Mariann,Burch,2.63,100
Tracey,Waldron,1.78,165
Gianina,Torray,4.59,161
Peri,Brenn,3.58,32
Damaris,Tice,2.13,58
Renie,Shama,2.59,87
Frieda,Thornburg,4.84,53
Amii,Ferrell,5.9,157
Alexine,Kathie,4.08,92
Cecile,Pearse,3.73,123
Leeanne,Wenda,5.53,145
Violet,Bendick,5.14,10
Aurelie,Billye,3.67,20
Arlina,Thunell,4.11,145
Orelia,Jotham,3.08,194
Rubie,Roarke,3.37,45
Desirae,Daniele,4.68,161
Moyna,Fleeta,4.71,28
Ethel,Camden,4.21,132
Isa,Holbrook,2.7,130
Nanete,Chinua,3.08,18
Codie,Decato,2.9,191
Aili,Raama,3.92,122
Adore,Sikorski,1.42,50
Libbie,Pacorro,3.73,28
Drucie,Euridice,1.28,91
Max,Shuler,2.7,132
Kathy,Haldas,5.48,124
Ira,Casimir,2.98,31
Gui,Lanita,2.25,2
Mireielle,Vins,2.81,159
Cathyleen,Stacy,3.2,177
Selia,Ader,3.48,8
Gratia,Fredi,3.42,43
Gerrie,Smitt,4.84,110
Oralee,Mauer,3.28,115
Eolanda,Merriott,1.3,145
Susan,Sacken,1.42,159
Mureil,Lorenz,2.1,93
Pearline,Bari,4.8,114
Caressa,Tomasina,5.28,176
Adele,Sperling,2.59,145
Marylou,Eiser,1.91,60
Renie,Jethro,1.64,193
Constance,Toni,4.43,156
Marjie,Erlandson,5.69,195
Natka,Gaynor,5.72,185
Fernande,O'Rourke,5.49,32
Brianna,Thar,3.13,39
Candy,Gaynor,4.82,45
Jan,Emmy,2.13,145
Brietta,Ramona,3.39,56
Chickie,Eachern,4.52,163
Claresta,Standing,5.47,36
Gerianna,Penelopa,4.02,67
Ofilia,Destinee,5.92,172
Celene,Teryn,5.02,168
Mariann,Isacco,4.98,66
Felice,Jeanne,4.53,53
Raquela,Gombach,1.99,91
Chrystel,Rozanna,4,100
Lindie,Hollingsworth,5.78,34
Danika,Fontana,1.54,92
Amii,Pearse,1.87,106
Viki,Ludewig,3.24,78
Kial,Korey,1.81,152
Jacquetta,Delila,4.98,180
Fina,Pearse,4.86,154
Eve,Linehan,4.73,75
Yvonne,Thad,3.75,61
Wendi,Kathie,2.36,108
Alejandra,Sekofski,3,97
Aeriela,Martguerita,5.19,142
Kamilah,Alfons,6,166
Deedee,Terrence,4.33,141
Gerianna,Neils,1.41,140
Penelopa,Harday,3.72,48
Angela,Medrek,5.47,155
Bibby,Zuzana,4.54,5
Lucy,Penelopa,3.01,127
Alameda,Craggie,2.35,138
Bibby,Harned,5.78,133
Ketti,Lasley,3.67,107
Dawn,Letsou,4.53,160
Kristina,Hylan,2.18,81
Flory,Berne,5.55,169
Blondelle,Alabaster,1.07,47
Chrystel,Elo,3.13,173
Paule,Bluh,5.82,182
Malina,Felecia,2.7,196
Britni,Helve,3.06,23
Christy,Hessler,5.46,89
Brena,Maribeth,3.16,189
Johna,Myrilla,1.75,36
Orsola,Monk,1.89,39
Genevra,Roumell,5.79,43
Henriette,Bonilla,1.46,93
Sean,Burkle,3.33,77
Oona,Hanleigh,1.98,94
Belva,Payson,1.77,16
Joy,Aldric,3.72,126
Rosene,Karna,2.79,144
Lory,Tufts,2.33,130
Elvira,Henrie,5.98,152
Edee,Westphal,3.63,14
Georgina,Lia,3.94,22
Jenda,Pascia,1.73,119
Teriann,Pillsbury,5.62,74
Sissy,Liebermann,5.86,109
Barbi,Ochs,5.46,156
Nollie,Barrus,1.05,70
Eve,Radu,5.39,50
Mahalia,Infield,3.44,60
Charlena,Giule,1.2,192
Desirae,Ulphia,4.89,84
Briney,Faro,1.3,175
Paulita,Maisey,3.83,160
Winny,Campball,3.64,165
Diena,Gahl,2.01,184
Phedra,Presber,1.83,145
Gwyneth,Larochelle,1.33,170
Kenna,Liva,2.92,85
Robbi,Pascia,3.78,53
Latisha,Christine,4.07,190
Cathie,Allys,4.18,119
Philis,Pyle,4.27,188
Zondra,Bluh,3.63,39
Bettine,Ovid,2.55,104
Lorne,Kermit,1.36,89
Halette,Sasnett,5.58,133
Kristina,Tacye,5.42,105
Maisey,Lenny,3.91,98
Zaria,Prouty,4.81,26
Jennica,Kolnick,4.74,51
Cindelyn,Alcott,5.6,178
Cherrita,Bertold,4.32,28
Joeann,Modie,5.6,89
Abbie,Wandie,1.13,141
Elyssa,Camden,5.47,109
Mariann,Capello,5.43,143
Shell,Mayeda,3.39,54
Lesly,Aaberg,3.25,45
Tierney,Dreda,5.79,103
Catrina,Goerke,3.12,60
Merle,Estella,4.52,142
Ardeen,Marden,1.3,182
Regina,Giule,2.27,42
Therine,Sadowski,1.97,131
Lynde,Melony,4.43,168
Aurelie,Bord,2.91,142
Sam,Rodmann,4.7,73
Norine,Liebermann,3.95,80
Mary,Remmer,5.64,61
Marguerite,Manolo,3.53,188
Ellette,Callista,3.22,80
Clary,Dominy,4.7,177
Jean,Fink,3.05,196
Fina,Edee,3.19,43
Tani,Urias,4.16,40
Mignon,Woodberry,5.46,169
Frances,Dawkins,5.31,2
Sadie,Sophronia,5.21,111
Laurene,Quent,4.38,102
Rosaline,Secrest,2.19,91
Corina,Decato,3.95,102
Queenie,Rugen,4.54,53
Ernesta,Viddah,2.7,185
Ira,Tremayne,3.06,33
Daphne,Wandie,5.04,193
Sheree,Sheedy,4.26,157
Beatriz,Hanleigh,4.81,66
Phylis,Jobi,5.52,168
Chickie,Velick,4.88,83
Mallory,Joni,4.54,24
Tierney,Melan,2.92,190
Linzy,Garek,3.57,173
Belva,Niccolo,3.2,96
Dulcinea,Quent,4.08,196
Carlie,Albertine,1.78,184
Kenna,Erminia,2.28,71
Chastity,Reidar,2.46,127
Camile,Vacuva,3.48,194
Genovera,Pettiford,4.83,154
Karlee,Fiester,4.8,174
Carolina,Gillan,2.89,94
Lenna,Zeeba,3,30
Patricia,Roumell,5.34,145
Lexine,Felizio,2.22,7
Sonni,Reneta,3.04,28
Joane,Hazlett,5.09,136
Jerry,Thad,4.15,89
Valeda,Danby,1.74,170
Teriann,Hortensia,1.66,114
Caritta,Howlyn,1.63,106
Harrietta,Valoniah,1.52,25
Roslyn,Persse,2.65,53
Beatriz,Ehrman,1.1,185
Dulcinea,Raama,3.89,166
Wynne,Briney,1.73,185
Kellen,Huggins,4.89,189
Liana,Harned,4.33,186
Hyacinthe,Sidonius,1.57,102
Brietta,Jacobah,3.7,111
Blinni,Meter,5.62,15
Katleen,Destinee,2.11,164
Hyacinthe,Ries,2.18,39
Bertine,Elisha,1.78,159
Nita,Charmine,1.71,166
Judy,Ezar,1.76,177
Laure,Niccolo,2.62,31
Dari,Kauppi,2.02,119
Kirstin,Oster,5.69,108
Etta,Sothena,4.79,178
Annice,Seumas,4.65,76
Mallory,Behre,3.48,60
Desirae,Artie,5.68,194
Perry,Gillan,5.07,78
Gui,Croix,2.51,111
Phylis,Taam,3.49,104
Jere,Aprile,3.58,133
Halette,Gaal,2.57,26
Oralee,Baudin,1.37,35
Mara,Pyle,3.44,134
Eugine,Pozzy,3.63,14
Kristan,Crudden,3.38,131
Melodie,Percy,2.87,3
Jan,Leffen,1.22,147
Lizzie,Richers,3.92,59
Wynne,Center,2.05,66
Valli,Martsen,5.75,146
Blake,Hashim,2.06,85
Joy,Newell,5.81,11
Mady,Morehouse,2.12,165
Lusa,Belanger,5.18,89
Gui,Sinegold,4.27,143
Netty,Hertzfeld,1.05,116
Magdalena,Kress,1.34,185
Sadie,Arathorn,4.2,152
Tybie,Arne,3.54,181
Annabela,Mich,1.68,81
Tori,Kesley,1.02,181
Doro,McCutcheon,2.16,56
Genevra,Gerge,3.68,136
Catharine,Ogren,1.16,35
Veda,Bartlett,2.45,172
Valli,Carvey,2.6,34
Alexine,Dimitris,5.27,23
Melisent,Tybald,3.81,50
Gretal,Anestassia,4.09,77
Norine,Nicoline,5.58,1
Tomasina,Dulciana,2.02,130
Sharlene,Cath,3.22,73
Alisha,Old,2.56,172
Leeanne,Lymann,1.01,118
Deirdre,Alarise,3.13,11
Viki,Zachary,4.84,41
Joleen,Aloise,1.56,189
Chickie,Paton,5.02,178
Sheelagh,Erminia,4.52,200
Lita,Elsinore,3.06,5
Lizzie,Dannye,1.52,45
Janenna,Kirstin,5.54,182
Lyssa,Cordi,2.27,107
Camile,Denis,5.45,117
Doralynne,Ingra,4.82,110
Daryl,Selway,1.32,91
Romona,Docilla,1.79,4
Tobe,Loeb,5.57,50
Sharlene,Even,4.76,95
Heida,Latini,2.91,12
Feliza,Damarra,1.13,153
Natka,Travax,5.77,85
Kassey,Kravits,3.5,20
Miquela,Ietta,2.76,85
Zia,Paine,2.87,29
Jacquetta,Martsen,4.84,200
Karolina,Cleavland,1.65,186
Sheelagh,Cutlerr,1.93,161
Shauna,Niles,4.93,7
Rozele,Destinee,5.03,80
Susan,Barney,2.74,79
Elie,Brenn,2.77,97
Gaylene,Ingra,3.13,52
Leontine,Pierette,3.26,15
Vita,Emanuel,3.47,40
Emylee,Anyah,2.83,198
Hannis,Cleavland,3.15,87
Elie,Dom,5,60
Benita,Kamaria,4.95,123
Kara-Lynn,Charmine,3.09,189
Ekaterina,Hunfredo,1.21,83
Monika,Orlene,4.91,34
Tatiania,Strephon,4.69,159
Ardeen,Presber,1.71,66
Marleah,Liva,4.86,114
Mamie,Rosalba,3.85,91
Meriel,Leifeste,4.68,48
Danny,Bord,2.46,155
Kirstin,Love,5.2,154
Brianna,Cutlerr,1.86,79
Alia,Geffner,1.27,65
Therine,Kronfeld,2.03,115
Tami,Marlie,5.14,20
Jolyn,Lymann,3.2,52
Amelia,Aldric,3.41,131
Celene,Nunci,4.12,97
Kore,Karna,4.2,83
Marjie,Rheingold,3.54,56
Coral,Euridice,5.05,131
Theodora,Serilda,5.26,122
Orelia,Shaver,2.62,152
Jasmina,Shuler,2.38,73
Tobe,Loeb,4.28,130
Lindie,Quent,3.94,170
Korrie,Carmena,2.15,68
Lanae,Candy,5.15,159
Robbi,Susannah,1.63,52
Tressa,Gillan,3.74,167
Gui,Sadowski,4.3,168
Randa,Glenden,1.6,33
Celestyna,Franza,1.42,94
Sue,Hanleigh,5.51,93
Layla,Daniele,3.26,79
Diena,Estella,3.09,100
Peri,Olin,4.87,75
Mary,Rhu,5.62,129
Deedee,Rebecka,2.7,186
Malina,Taima,3.29,23
Caressa,Konyn,4.08,147
Regina,Dunkin,1.08,102
Wanda,Delp,4.18,10
Nyssa,Lubin,3.31,112
Moyna,Urias,2.47,49
Oona,Zitvaa,2.33,93
Mahalia,Rodmann,5.16,113
Bettine,Aurelio,3.15,122
Fred,Campball,2.44,42
Yetty,Dawkins,3.73,190
Vinita,Nadia,4.42,55
Dyann,Marlie,2.66,192
Annecorinne,Mendez,5.5,145
Misha,Sherrie,1.71,199
Alyssa,Timon,1.36,99
Winifred,Schalles,3.54,43
Rani,Meter,3.29,142
Glynnis,Septima,5.74,145
Madelle,Harriman,4.62,166
Donetta,Infield,3.4,181
Peri,Bivins,3.7,117
Meghann,Mata,5.55,105
Ira,Rogerio,2.76,150
Gretal,Remmer,2.32,119
Jan,Malina,2.87,105
Natka,Telfer,1.29,95
Cyb,Morehouse,2.79,52
Hettie,Chapland,3.56,173
Constance,Philoo,4.63,176
Dione,Yoko,1.19,165
Jenda,Baudin,5.42,146
Angela,Hashim,4.98,200
Glenda,Roche,2.64,42
Clementine,Hepsibah,5.01,58
Ann-Marie,Turne,2.38,118
Celestyna,Verger,5.21,76
Clarice,Forrer,3.35,148
Vinita,Clie,1.2,153
Therine,Anselmi,3.97,100
Vevay,Narton,4.04,63
Ketti,Janith,1.2,141
Maurene,Dermott,4.75,83
Hannis,Bandeen,5.67,168
Rhea,Connelly,4.19,95
Lacie,Joachim,3.2,183
Kylynn,Pernick,3.05,188
Candy,Martsen,1.18,10
Priscilla,Gaynor,5.87,18
Allis,Izaak,2.34,27
Lusa,Dyche,4.48,193
Iseabal,Sundin,1.56,93
Netty,Braun,5.99,58
Viki,Emmy,3.11,186
Annabela,McGrody,4.61,69
Eve,Scammon,3.42,188
Ekaterina,Roche,3.6,94
Ayn,Pip,4.47,54
Inga,Kellby,2,11
Inga,Saunderson,4.87,155
Stacey,Gunn,1.72,150
Binny,Libna,2.38,179
Janenna,Guthrie,1.63,90
Chastity,Bevin,5.18,185
Gabi,Loring,4.55,160
Sam,Rozanna,4.31,92
Ariela,Ricki,1.96,130
Elyssa,Rebecka,2.36,197
Renae,Mintz,4.76,70
Merle,Uund,3.21,141
Kathy,Astra,2.33,166
Jinny,Quinn,4.6,66
Barbi,Fillbert,5.96,82
Dyann,Hillel,1.69,60
Althea,Schwejda,3.14,79
Angelique,Tippets,2.94,28
Olivette,Letsou,3.72,185
Elise,Schonfeld,1.56,138
Jacenta,Salchunas,2.23,1
Sashenka,Kaja,1.51,91
Kimberley,Aurelio,3.37,49
Ninnetta,Shields,5.66,88
Cherrita,Gavrila,3.66,137
Fanny,Lalitta,3.74,82
Mariann,Smitt,1.32,95
Kore,Ciro,1.53,176
Shaylyn,Imelida,3.25,147
Elyssa,Sholley,2.66,60
Deane,Junie,3.4,7
Damaris,Wattenberg,5.54,26
Nessie,Jerald,1.42,11
Janenna,Yerkovich,1.63,60
Coral,Desai,1.71,3
Melina,Laverne,1.92,65
Dennie,Belanger,3.02,9
Millie,Hollingsworth,2.72,159
Barbara,Robertson,4.69,56
Kore,Havens,2.32,122
Jordan,Bendick,1.15,60
Odessa,Lorain,1.81,111
Alyda,Tengdin,2.77,76
